Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location,Lat,Long
5857352,1/25/2020,1800,14,Pacific,1494,28,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,700    WORLD                        WY,,,33.9432,-118.4013
5859383,1/28/2020,117,21,Topanga,2157,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DE SOTO,KITTRIDGE,,34.1912,-118.5884
5861216,1/30/2020,301,9,Van Nuys,966,35,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA                      FY,WOODMAN                      AV,,34.1622,-118.4269
5863428,2/1/2020,156,9,Van Nuys,952,33,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MAGNOLIA,SEPULVEDA,,34.1649,-118.4662
202105030,1/16/2020,1550,21,Topanga,2143,50,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,VANOWEN                      ST,SALE                         AV,,34.1883,-118.6274
5856712,1/24/2020,1945,13,Newton,1395,24,M,B,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,CENTRAL,FLORENCE,,33.9748,-118.2564
5862074,1/31/2020,232,3,Southwest,309,25,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FLOWER                       ST,FLORENCE                     AV,,34.0372,-118.276
5854221,1/22/2020,925,13,Newton,1321,40,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,WASHINGTON                   BL,HOOPER                       AV,,34.0289,-118.2686
5863030,1/31/2020,2300,9,Van Nuys,971,38,M,B,22,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,15100    VENTURA                      BL,,,34.1564,-118.463
5863056,2/1/2020,50,9,Van Nuys,971,22,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA,COLUMBUS,,34.1535,-118.464
200105819,1/25/2020,1045,1,Central,166,55,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,WALL,,34.0428,-118.2461
201305484,1/26/2020,1110,13,Newton,1307,53,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,CROCKER,,34.0401,-118.2459
5857496,1/25/2020,2215,12,77th Street,1258,42,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MAIN,67TH,,33.9713,-118.2739
5702669,1/27/2020,314,15,N Hollywood,1565,26,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,TUJUNGA,VENTURA                      FY,,34.1493,-118.3759
5857053,1/25/2020,600,7,Wilshire,782,26,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FAIRFAX,VENICE,,34.0398,-118.3697
5858349,1/26/2020,1630,19,Mission,1977,29,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,OSBORNE,BEACHY,,34.2373,-118.4326
200805146,1/17/2020,1655,8,West LA,842,54,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,BROCKTON,SANTA MONICA                 BL,,34.0465,-118.4588
5702651,1/26/2020,320,16,Foothill,1621,29,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,PAXTON,SACRAMENTO                   FY,,34.2627,-118.4347
201305708,1/30/2020,445,13,Newton,1303,51,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,700 E  9TH                          PL,,,34.0356,-118.2499
5861985,1/31/2020,28,9,Van Nuys,971,38,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VAN NUYS,VENTURA                      FY,,34.1564,-118.463
201305700,1/30/2020,200,13,Newton,1385,33,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,SAN PEDRO,62ND                         ST,,33.9834,-118.2695
200106029,1/28/2020,348,1,Central,153,49,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5TH                          ST,BROADWAY,,34.0481,-118.2507
202105238,1/26/2020,1005,21,Topanga,2146,43,M,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,21500    SHERMAN                      WY,,,34.201,-118.599
201405613,1/9/2020,1220,14,Pacific,1412,46,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,BREEZE,OCEAN FRONT                  WK,,33.9903,-118.4761
5854910,1/22/2020,2050,16,Foothill,1689,35,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,SAN FERNANDO,VINELAND,,34.2206,-118.3704
200205257,1/18/2020,1650,2,Rampart,256,34,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,600 S  BURLINGTON                   AV,,,34.058,-118.2715
5861107,1/29/2020,2250,15,N Hollywood,1525,32,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OXNARD                       ST,HOLLYWOOD                    FY,,34.1794,-118.3951
200205458,1/28/2020,1515,2,Rampart,257,26,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,UNION                        ST,SHATTO                       ST,,34.0554,-118.2702
200106057,1/29/2020,1910,1,Central,164,63,M,W,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,700    HARLEM                       PL,,,34.045,-118.2507
201405533,1/27/2020,1100,14,Pacific,1412,26,M,A,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,CLUBHOUSE,OCEAN FRONT                  WK,,33.9933,-118.4765
5861142,1/29/2020,2259,3,Southwest,319,50,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA,ADAMS                        BL,,34.0282,-118.276
202105031,1/16/2020,1550,21,Topanga,2143,50,M,W,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,VANOWEN                      ST,SALE                         AV,,34.1883,-118.6274
5861036,1/29/2020,2020,15,N Hollywood,1506,22,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,CASE,CANTLAY,,34.2022,-118.3725
201405830,2/1/2020,1530,14,Pacific,1431,63,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,BROOKS,OCEAN FRONT                  WK,,33.988,-118.4703
200205502,1/29/2020,1315,2,Rampart,265,57,M,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,LAKE                         ST,7TH                          ST,,34.057,-118.2779
5702646,1/26/2020,209,1,Central,119,37,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LAUREL CANYON,KLING                        ST,,34.0577,-118.2318
5856965,1/25/2020,109,3,Southwest,309,40,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COMPTON                      AV,60TH                         ST,,34.0372,-118.276
5857424,1/25/2020,2018,6,Hollywood,649,23,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,SERRANO,SUNSET                       BL,,34.0981,-118.3071
5857540,1/25/2020,2300,6,Hollywood,643,24,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1600 N  LA BREA                      AV,,,34.1007,-118.3494
200805230,1/25/2020,1950,8,West LA,842,66,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,WILSHIRE                     BL,FEDERAL                      AV,,34.0508,-118.4592
200805231,1/26/2020,1630,8,West LA,842,50,M,W,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,BARRY,WILSHIRE                     BL,,34.0477,-118.4581
200805122,1/26/2020,1650,8,West LA,882,77,F,O,17,Liquor Laws,M,25658(A)BP,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,2100    SAWTELLE                     BL,,,34.0396,-118.4425
190624690,12/14/2019,2245,6,Hollywood,637,25,F,O,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,6000    HOLLYWOOD                    BL,,,34.103,-118.3225
5862026,1/31/2020,28,12,77th Street,1268,37,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER                   BL,BROADWAY,,33.9601,-118.2782
200205407,1/28/2020,1600,2,Rampart,265,57,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,800 S  ALVARADO                     ST,,,34.0549,-118.2778
5863441,2/1/2020,330,17,Devonshire,1735,23,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,HIAWATHA,ETIWANDA,,34.2684,-118.5149
5862928,1/31/2020,2115,9,Van Nuys,971,33,M,O,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VENTURA,NOBLE,,34.1531,-118.4616
5855022,1/23/2020,115,21,Topanga,2157,38,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MASON                        AV,HAYNES                       ST,,34.1928,-118.5797
5702678,1/27/2020,424,21,Topanga,2177,27,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DE SOTO                      AV,CLARK                        ST,,34.1689,-118.5882
200205516,1/29/2020,1340,2,Rampart,203,48,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,4000    MONROE                       ST,,,34.0856,-118.2845
201305713,1/30/2020,215,13,Newton,1327,40,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,1500 E  23RD                         ST,,,34.0181,-118.2488
5702661,1/27/2020,29,5,Harbor,529,25,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ANAHEIM,SIGSBEE,,33.7817,-118.2344
5857485,1/25/2020,2306,15,N Hollywood,1544,31,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COLDWATER CANYON             AV,VENTURA                      FY,,34.1613,-118.4008
200106056,1/28/2020,1430,1,Central,148,61,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,SAN PEDRO,WINSTON,,34.045,-118.2435
201105095,1/21/2020,235,11,Northeast,1177,56,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,HORN,AVENUE 26,,34.0884,-118.2258
202005142,1/10/2020,2055,20,Olympic,2019,19,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,2ND                          ST,BIMINI,,34.0704,-118.2906
5861130,1/29/2020,2043,13,Newton,1381,48,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,59TH,OLIVE,,33.986,-118.2794
5857522,1/25/2020,2220,12,77th Street,1255,47,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BRIGHTON                     AV,FLORENCE                     AV,,33.9746,-118.3014
5858508,1/26/2020,2230,18,Southeast,1802,23,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,92ND                         ST,FIGUEROA                     ST,,33.9528,-118.2827
5862915,1/31/2020,2100,9,Van Nuys,981,24,F,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VENTURA,NOBLE,,34.1531,-118.4616
201305709,1/30/2020,450,13,Newton,1303,35,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,700 E  9TH                          ST,,,34.0373,-118.2503
200205330,1/17/2020,1630,2,Rampart,233,47,M,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,2700    BEVERLY                      BL,,,34.0699,-118.2777
5860389,1/29/2020,740,5,Harbor,566,39,M,B,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",PALOS VERDES,7TH                          ST,,33.7378,-118.2814
5857407,1/25/2020,1955,19,Mission,1963,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,9600    SYLMAR                       AV,,,34.244,-118.4475
5861271,1/30/2020,254,15,N Hollywood,1546,56,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HOLLYWOOD                    FY,,34.1629,-118.3848
5861103,1/29/2020,2300,9,Van Nuys,914,30,M,O,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VANOWEN,COLUMBUS,,34.1939,-118.4662
5862177,1/31/2020,339,15,N Hollywood,1587,27,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,W  LANKERSHIM,,34.1361,-118.357
5860816,1/29/2020,1600,1,Central,112,26,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,TEMPLE                       ST,LOS ANGELES                  ST,,34.0534,-118.2409
5857514,1/25/2020,2336,19,Mission,1993,37,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,15000    ROSCOE                       BL,,,34.2215,-118.4596
201305612,1/28/2020,1100,13,Newton,1362,31,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,4700    AVALON                       BL,,,33.9981,-118.2697
5702650,1/26/2020,105,15,N Hollywood,1532,23,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,OXNARD,LAUREL CANYON                BL,,34.1794,-118.3965
5859351,1/28/2020,52,19,Mission,1969,31,F,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OSBORNE,GOLDEN STATE                 FY,,34.2447,-118.4225
202105242,1/23/2020,1500,21,Topanga,2136,30,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,SHERMAN                      WY,ERWIN                        ST,,34.2047,-118.5994
5859481,1/28/2020,350,13,Newton,1351,55,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HILL                         ST,KING,,34.0075,-118.2775
5861105,1/29/2020,2220,5,Harbor,519,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COLON,MAHAR,,33.7918,-118.2469
200205457,1/29/2020,1340,2,Rampart,203,49,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,4000    MONROE                       ST,,,34.0856,-118.2845
201305705,1/30/2020,230,13,Newton,1371,40,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5300 S  BROADWAY,,,33.9942,-118.2783
5857347,1/25/2020,1730,1,Central,111,26,F,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CESAR E CHAVEZ,GRAND                        AV,,34.0606,-118.2439
5861414,1/30/2020,1100,1,Central,127,50,M,O,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,100 N  LOS ANGELES                  ST,,,34.0515,-118.2424
5863395,2/1/2020,315,8,West LA,804,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SEPULVEDA                    BL,MOUNTAIN                     AV,,34.1033,-118.4916
5857397,1/25/2020,2015,12,77th Street,1233,27,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WESTERN,60TH                         PL,,33.9851,-118.3089
5860083,1/28/2020,1915,16,Foothill,1659,62,M,O,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,FOOTHILL                     BL,PALI,,34.2432,-118.2705
5861191,1/30/2020,122,9,Van Nuys,976,23,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COLDWATER CANYON             BL,VENTURA                      FY,,34.1536,-118.4259
5857506,1/25/2020,2300,12,77th Street,1259,60,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,AVALON,73RD,,33.9739,-118.2652
200105818,1/25/2020,940,1,Central,158,53,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,7TH,CERES,,34.0377,-118.2425
200805227,1/19/2020,1505,8,West LA,884,30,M,W,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,PICO,COTNER,,34.0356,-118.4379
5856751,1/24/2020,2135,10,West Valley,1018,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WOODLEY,SHERMAN                      WY,,34.2012,-118.4837
5861219,1/30/2020,157,11,Northeast,1112,55,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,YORK,GLENDALE                     FY,,34.1251,-118.2281
5863050,2/1/2020,121,15,N Hollywood,1546,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RIVERSIDE,HOLLYWOOD                    FY,,34.1577,-118.3796
5862045,1/31/2020,100,9,Van Nuys,923,65,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VAN NUYS                     BL,VICTORY                      ST,,34.1867,-118.4487
200805232,1/26/2020,1545,8,West LA,891,40,M,W,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,WELLESLEY,PICO                         BL,,34.0294,-118.4481
5861034,1/29/2020,1755,4,Hollenbeck,469,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,4TH                          ST,LORENA,,34.034,-118.197
200205406,1/28/2020,1600,2,Rampart,265,42,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,800 S  ALVARADO                     ST,,,34.0549,-118.2778
200805226,1/19/2020,1450,8,West LA,881,67,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,BUNDY                        DR,EXPOSITION                   BL,,34.0315,-118.4527
190624691,12/14/2019,2125,6,Hollywood,637,27,F,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,6000    HOLLYWOOD                    BL,,,34.103,-118.3225
5702654,1/26/2020,237,14,Pacific,1494,37,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SEPULVEDA                    BL,92ND,,33.942,-118.4095
5862992,1/31/2020,2320,9,Van Nuys,971,21,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA,COLUMBUS,,34.1535,-118.464
5857495,1/25/2020,2302,15,N Hollywood,1557,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LANKERSHIM                   BL,HORTENSE                     ST,,34.1548,-118.369
202005143,1/21/2020,1640,20,Olympic,2016,67,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,ALEXANDRIA,3RD                          ST,,34.0691,-118.2979
5861961,1/30/2020,2320,10,West Valley,1041,28,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5900    CORBIN                       AV,,,34.1776,-118.5622
5860046,1/29/2020,110,10,West Valley,1044,24,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RESEDA                       BL,VENTURA                      FY,,34.1765,-118.5333
200106131,1/30/2020,2205,1,Central,156,55,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,CENTRAL,,34.0437,-118.2455
201105096,1/21/2020,1435,11,Northeast,1177,39,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,HURON,AVENUE 26,,34.0855,-118.2219
5857778,1/26/2020,100,4,Hollenbeck,465,43,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,3000 E  4TH                          ST,,,34.0369,-118.2034
200205329,1/17/2020,1630,2,Rampart,233,29,M,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,2700    BEVERLY                      BL,,,34.0699,-118.2777
5862856,1/31/2020,2030,20,Olympic,2056,46,M,H,22,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,VERMONT                      AV,PICO                         BL,,34.0473,-118.2916
5857426,1/25/2020,1910,13,Newton,1333,28,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,33RD,STANFORD,,34.0163,-118.2629
5861147,1/30/2020,25,19,Mission,1982,33,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COLUMBUS,RAYEN,,34.2319,-118.4655
5863069,2/1/2020,55,15,N Hollywood,1599,26,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,LANKERSHIM,,34.1377,-118.3629
5859393,1/28/2020,309,16,Foothill,1681,32,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HOLLYWOOD                    FY,,34.2217,-118.41
201305702,1/30/2020,210,13,Newton,1383,45,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,6200 S  SAN PEDRO                    ST,,,33.9858,-118.2739
200106032,1/28/2020,320,1,Central,166,57,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,600    WALL                         ST,,,34.0435,-118.2471
5862987,1/31/2020,2312,14,Pacific,1494,37,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,PERSHING,IMPERIAL                     HY,,33.9309,-118.4292
5861210,1/30/2020,115,13,Newton,1313,59,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SAN PEDRO,16TH                         ST,,34.0299,-118.2559
200805139,1/22/2020,1515,8,West LA,882,40,M,W,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,CORINTH                      AV,PICO                         BL,,34.0347,-118.4397
5862022,1/30/2020,2330,16,Foothill,1637,17,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FOOTHILL,MOUNT GLEASON,,34.2591,-118.3027
5859955,1/28/2020,2110,3,Southwest,317,28,F,B,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,ADAMS,RAYMOND                      AV,,34.0328,-118.2975
5860759,1/29/2020,1215,21,Topanga,2125,41,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,TOPANGA CANYON               BL,SATICOY,,34.2083,-118.606
200106055,1/29/2020,1150,1,Central,156,58,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,8TH,SAN PEDRO,,34.0437,-118.2455
5861919,1/30/2020,2110,16,Foothill,1687,54,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,TUJUNGA,GOSS,,34.222,-118.379
200105817,1/24/2020,1425,1,Central,158,24,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,6TH,GLADYS,,34.0403,-118.2421
5863117,2/1/2020,317,12,77th Street,1218,43,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HARBOR                       FY,51ST                         ST,,33.9923,-118.287
5857469,1/25/2020,2153,19,Mission,1993,26,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,ROSCOE,NOBLE,,34.2215,-118.4612
5863125,2/1/2020,230,14,Pacific,1494,47,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SEPULVEDA                    BL,WESTCHESTER                  BL,,33.942,-118.4095
5861092,1/29/2020,2105,2,Rampart,212,22,M,W,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,VERMONT,MELROSE,,34.0836,-118.2917
200205517,1/28/2020,1600,2,Rampart,265,74,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,800 S  ALVARADO                     ST,,,34.0549,-118.2778
201305610,1/29/2020,1650,13,Newton,1327,27,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,23RD                         ST,HOOPER                       AV,,34.0181,-118.2488
5858456,1/26/2020,2050,3,Southwest,314,27,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,ARLINGTON                    AV,,34.0328,-118.323
5862179,1/31/2020,340,10,West Valley,1007,24,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,8000    LOUISE                       AV,,,34.2157,-118.5099
200205456,1/29/2020,1340,2,Rampart,203,48,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,4000    MONROE                       ST,,,34.0856,-118.2845
5859551,1/28/2020,340,8,West LA,811,43,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,JACON                        WY,LACHMAN                      LN,,34.0474,-118.5473
5862601,1/31/2020,1445,9,Van Nuys,935,35,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,14400    ERWIN                        ST,,,34.1837,-118.4465
5857827,1/26/2020,223,6,Hollywood,638,27,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VAN NESS                     AV,HOLLYWOOD                    BL,,34.1017,-118.3158
5702662,1/27/2020,48,2,Rampart,271,34,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SLAUSON,BROADWAY,,34.0529,-118.2819
5862538,1/31/2020,1305,9,Van Nuys,935,24,M,H,22,Driving Under Influence,M,23152(G)VC,DUI OF ALCOHOL & DRUG,14400    ERWIN                        ST,,,34.1837,-118.4465
